nx,ny,nl,nt,xlong,xlat,hgt,height,z,e,pressure,Tem,QVAPOR,MM,NN
1,1,1,8,104.10107421875,1.3877639770507812,18.679893493652344,21.912064,3.2321701049804688,29.72137,1008.90765,299.47095,0.018879648,385.5533153873432,385.046
1,1,1,9,104.10107421875,1.3877639770507812,18.679893493652344,21.912367,3.2324733734130864,29.818340000000003,1008.6515,299.433,0.018948078,385.954821728964,385.44745
1,1,1,10,104.10107421875,1.3877639770507812,18.679893493652344,21.912176000000002,3.2322826385498047,29.862888,1008.6886599999999,299.45914,0.018976528,386.1052739687195,385.59792999999996
1,1,1,11,104.10107421875,1.3877639770507812,18.679893493652344,21.913593,3.2336997985839844,29.820507,1008.3618,299.52673,0.018955106,385.7295503629805,385.222
1,1,1,12,104.10107421875,1.3877639770507812,18.679893493652344,21.91261,3.232715606689453,29.996624,1008.4553,299.42264,0.019068662,386.66344739668153,386.15604
1,1,1,13,104.10107421875,1.3877639770507812,18.679893493652344,21.91179,3.231897354125977,30.101578000000003,1008.77295,299.29315,0.019131223,387.4037669607991,386.89648
1,1,1,14,104.10107421875,1.3877639770507812,18.679893493652344,21.911322,3.2314281463623047,30.173388,1009.2430400000001,299.2321,0.01916906,387.9292670438398,387.42206
1,1,1,15,104.10107421875,1.3877639770507812,18.679893493652344,21.911564000000002,3.231670379638672,30.210098,1009.4537,299.2274,0.019188976,388.14491175452616,387.63766
1,1,1,16,104.10107421875,1.3877639770507812,18.679893493652344,21.911755,3.231861114501953,30.226994,1009.5596300000001,299.2489,0.01919796,388.20588529602065,387.6986
1,1,1,17,104.10107421875,1.3877639770507812,18.679893493652344,21.911692000000002,3.2317981719970703,30.270319,1009.4358,299.23257,0.01922876,388.38226701805013,387.875
1,1,1,18,104.10107421875,1.3877639770507812,18.679893493652344,21.911097,3.2312030792236333,30.277442999999998,1009.8323,299.2387,0.01922564,388.5041218537436,387.99695
1,1,1,19,104.10107421875,1.3877639770507812,18.679893493652344,21.910389000000002,3.23049545288086,30.332655,1009.6654,299.1385,0.019265067,388.8631111256389,388.35605
1,1,1,20,104.10107421875,1.3877639770507812,18.679893493652344,21.910347,3.230453491210937,30.3756,1009.61755,299.0808,0.019294132,389.1290957502209,388.62203999999997
1,1,1,21,104.10107421875,1.3877639770507812,18.679893493652344,21.910229,3.230335235595703,30.275106,1009.4494,299.14105,0.019231627,388.5627930089866,388.05576
1,1,1,22,104.10107421875,1.3877639770507812,18.679893493652344,21.909864000000002,3.2299709320068364,30.111382,1009.38525,299.13027999999997,0.01912568,387.8821022825252,387.37512000000004
1,1,1,23,104.10107421875,1.3877639770507812,18.679893493652344,21.9085,3.228607177734375,29.947218,1009.5328400000001,299.09604,0.019015357,387.29442484707016,386.78766
1,1,1,24,104.10107421875,1.3877639770507812,18.679893493652344,21.9081,3.2282066345214844,29.828382,1009.7776,299.0579,0.018932873,386.927540688252,386.42084
1,1,1,1,104.10107421875,1.3877639770507812,18.679893493652344,21.888136,3.2082424163818364,28.236813,1008.78204,297.68643,0.017911768,382.3218069823491,381.81824
1,1,1,2,104.10107421875,1.3877639770507812,18.679893493652344,21.900045000000002,3.2201519012451167,28.202076,1010.0814,298.83797999999996,0.017865423000000002,380.58844681756125,380.083
1,1,1,3,104.10107421875,1.3877639770507812,18.679893493652344,21.893372,3.2134780883789062,28.717728,1010.3471,298.06036,0.018196711,384.1213348345562,383.61694
1,1,1,4,104.10107421875,1.3877639770507812,18.679893493652344,21.895578,3.2156848907470703,29.072958,1010.89795,298.2658,0.01841813,385.40714264275266,384.9024
1,1,1,5,104.10107421875,1.3877639770507812,18.679893493652344,21.900646,3.220752716064453,29.285595,1009.2621,298.46982,0.018587833,385.52659043860086,385.02106000000003
1,1,1,6,104.10107421875,1.3877639770507812,18.679893493652344,21.903137,3.2232437133789062,29.316267,1009.2841,298.73282,0.018607464,385.21408470008913,384.70816
1,1,1,7,104.10107421875,1.3877639770507812,18.679893493652344,21.905567,3.2256736755371094,29.400396,1009.0147,298.8999,0.018667597,385.2122688443147,384.70596
1,1,1,8,104.10107421875,1.3877639770507812,18.679893493652344,21.907473,3.2275791168212886,29.602707000000002,1009.03705,299.05765,0.018799506,385.7944771044109,385.28787
1,1,1,9,104.10107421875,1.3877639770507812,18.679893493652344,21.908144,3.2282505035400386,29.629368,1008.8061,299.06595,0.01882139,385.8317223786746,385.325
1,1,1,10,104.10107421875,1.3877639770507812,18.679893493652344,21.90757,3.2276763916015625,29.687668,1008.8321,299.00745,0.018859046,386.18118060520203,385.67456
1,1,1,11,104.10107421875,1.3877639770507812,18.679893493652344,21.907314000000003,3.2274208068847656,29.703743,1009.00214,298.99454,0.01886629,386.31431919924796,385.80773999999997
1,1,1,12,104.10107421875,1.3877639770507812,18.679893493652344,21.906246,3.22635269165039,29.747736,1008.9856,298.8781,0.018895399,386.69217278680077,386.18576
1,1,1,13,104.10107421875,1.3877639770507812,18.679893493652344,21.905773,3.225879669189453,29.800691999999998,1009.2821,298.7897,0.018924331000000003,387.1413783257693,386.63504
1,1,1,14,104.10107421875,1.3877639770507812,18.679893493652344,21.905153,3.2252597808837886,29.736559999999997,1009.3723,298.75787,0.01888063,386.95115651561935,386.44492
1,1,1,15,104.10107421875,1.3877639770507812,18.679893493652344,21.903395,3.2235012054443364,29.529428000000003,1009.6015,298.67467999999997,0.018740768,386.2866653995637,385.7807
1,1,1,16,104.10107421875,1.3877639770507812,18.679893493652344,21.901705,3.2218112945556636,29.35282,1009.6761,298.57605,0.01862391,385.73500854750847,385.2293
1,1,1,17,104.10107421875,1.3877639770507812,18.679893493652344,21.90002,3.22012710571289,29.234175,1009.6783,298.46487,0.018546347,385.427798394374,384.92236
1,1,1,18,104.10107421875,1.3877639770507812,18.679893493652344,21.898958,3.2190647125244136,29.07498,1009.6292,298.42334,0.01844328,384.81874492108176,384.31347999999997
1,1,1,19,104.10107421875,1.3877639770507812,18.679893493652344,21.897963,3.2180690765380864,29.025953,1009.66455,298.3615,0.018410597,384.7272190159258,384.2221
1,1,1,20,104.10107421875,1.3877639770507812,18.679893493652344,21.897774,3.217880249023437,28.971582,1009.65704,298.3268,0.018375233,384.5561688695144,384.0511
1,1,1,21,104.10107421875,1.3877639770507812,18.679893493652344,21.897167,3.217273712158203,29.02818,1009.4758,298.27695,0.018415594,384.83073186986655,384.32574
1,1,1,22,104.10107421875,1.3877639770507812,18.679893493652344,21.897076000000002,3.217182159423828,28.996903999999997,1009.53986,298.27887000000004,0.018393967,384.7129806832305,384.208
1,1,1,23,104.10107421875,1.3877639770507812,18.679893493652344,21.89816,3.2182674407958984,29.043459999999996,1009.76276,298.3606,0.018420186,384.82771401861135,384.32257000000004
1,1,1,24,104.10107421875,1.3877639770507812,18.679893493652344,21.898958,3.2190647125244136,29.011404,1009.9345,298.4489,0.018396031,384.58848979412863,384.08322000000004
1,1,1,1,104.10107421875,1.3877639770507812,18.679893493652344,21.87544,3.1955471038818364,25.872837,1010.3766,296.94527999999997,0.016346209,373.9868675331328,373.4853
1,1,1,2,104.10107421875,1.3877639770507812,18.679893493652344,21.892155,3.212261199951172,26.715961,1010.7163,298.2738,0.016887523,375.463917267751,374.95972
1,1,1,3,104.10107421875,1.3877639770507812,18.679893493652344,21.89815,3.2182559967041016,27.001114,1010.4839999999999,298.69962000000004,0.01707675,375.90263287662947,375.3975
1,1,1,4,104.10107421875,1.3877639770507812,18.679893493652344,21.903929,3.2240352630615234,27.22673,1010.457,299.1351,0.017223867,376.12640987043574,375.62036
1,1,1,5,104.10107421875,1.3877639770507812,18.679893493652344,21.908904999999997,3.2290115356445312,27.489555,1010.56805,299.6829,0.017392816000000002,376.35384500503835,375.84702000000004
1,1,1,6,104.10107421875,1.3877639770507812,18.679893493652344,21.913826,3.2339324951171875,27.698843,1009.78766,300.04636,0.017542893,376.42648630137717,375.91888
1,1,1,7,104.10107421875,1.3877639770507812,18.679893493652344,21.917348999999998,3.2374553680419917,27.94078,1009.67975,300.3538,0.01770243,376.89737616990914,376.38922
1,1,1,8,104.10107421875,1.3877639770507812,18.679893493652344,21.919498,3.239604949951172,28.261175,1009.3258699999999,300.44482,0.01791773,377.98120966468076,377.47272000000004
1,1,1,9,104.10107421875,1.3877639770507812,18.679893493652344,21.919708,3.239814758300781,28.618786,1008.9826699999999,300.3583,0.018157426,379.51353019411386,379.005
1,1,1,10,104.10107421875,1.3877639770507812,18.679893493652344,21.91756,3.2376670837402344,28.907001,1008.8699300000001,300.12054,0.01834779,381.0716342545813,380.56345
1,1,1,11,104.10107421875,1.3877639770507812,18.679893493652344,21.916501999999998,3.2366085052490234,29.147837,1008.40173,299.89435,0.018514048,382.3265645343456,381.81854
1,1,1,12,104.10107421875,1.3877639770507812,18.679893493652344,21.915032999999998,3.2351398468017583,29.523190999999997,1008.62286,299.65442,0.01875542,384.34537698065833,383.8376
1,1,1,13,104.10107421875,1.3877639770507812,18.679893493652344,21.912731,3.232837677001953,29.583384999999996,1008.68,299.4128,0.018793716999999998,385.0190573773005,384.51162999999997
1,1,1,14,104.10107421875,1.3877639770507812,18.679893493652344,21.912075,3.2321815490722656,29.571308000000002,1008.4894,299.36172,0.018789471999999998,385.00589286721566,384.49857000000003
1,1,1,15,104.10107421875,1.3877639770507812,18.679893493652344,21.912405,3.2325115203857417,29.645603,1008.6202400000001,299.41112999999996,0.01883559,385.26525252124725,384.75787
1,1,1,16,104.10107421875,1.3877639770507812,18.679893493652344,21.913095000000002,3.2332019805908203,29.795862,1008.30347,299.40698,0.018940095,385.8155012775901,385.30800000000005
1,1,1,17,104.10107421875,1.3877639770507812,18.679893493652344,21.91307,3.2331771850585938,29.9149,1008.26526,299.39673,0.019018818,386.3183660379966,385.81088
1,1,1,18,104.10107421875,1.3877639770507812,18.679893493652344,21.913038,3.2331447601318364,30.046429999999997,1008.5220300000001,299.39355,0.019099995,386.93768467900884,386.4302
1,1,1,19,104.10107421875,1.3877639770507812,18.679893493652344,21.912964000000002,3.233070373535156,30.114067,1008.4468,299.34366,0.019145787,387.2849325246816,386.77747
1,1,1,20,104.10107421875,1.3877639770507812,18.679893493652344,21.911920000000002,3.2320270538330083,30.132917,1008.5893,299.2691,0.019155348,387.52784127370285,387.02054
1,1,1,21,104.10107421875,1.3877639770507812,18.679893493652344,21.910357,3.2304630279541016,30.051146000000003,1008.9803,299.1374,0.019094143,387.5138323545419,387.00677
1,1,1,22,104.10107421875,1.3877639770507812,18.679893493652344,21.909285,3.2293910980224614,30.05975,1008.5043,299.04337000000004,0.019109068,387.58711991364754,387.08023
1,1,1,23,104.10107421875,1.3877639770507812,18.679893493652344,21.907228,3.2273349761962886,29.870234999999997,1008.79346,298.91708,0.01897931,387.0872549459074,386.5807
1,1,1,24,104.10107421875,1.3877639770507812,18.679893493652344,21.906391,3.2264976501464844,29.786057,1009.24646,298.84778,0.01891544,386.97176707286764,386.46533
1,1,1,1,104.10107421875,1.3877639770507812,18.679893493652344,21.900123999999998,3.2202301025390625,28.546751,1009.48865,298.48837000000003,0.01810105,382.46065147494505,381.9552
1,1,1,2,104.10107421875,1.3877639770507812,18.679893493652344,21.910553,3.230659484863281,28.64146,1010.58374,299.43536,0.018142601,381.5553670969101,381.04828
1,1,1,3,104.10107421875,1.3877639770507812,18.679893493652344,21.91254,3.232646942138672,28.557817,1010.3367,299.6571,0.01809263,380.7741849100248,380.26678
1,1,1,4,104.10107421875,1.3877639770507812,18.679893493652344,21.913567999999998,3.2336750030517583,28.477684000000004,1010.2605599999999,299.7936,0.01804179,380.1949395374495,379.68737999999996
1,1,1,5,104.10107421875,1.3877639770507812,18.679893493652344,21.914778,3.2348842620849614,28.461876,1009.42505,299.88565,0.018046841,379.76055903173545,379.2528
1,1,1,6,104.10107421875,1.3877639770507812,18.679893493652344,21.917091,3.2371978759765625,28.463585,1009.42584,300.1049,0.01804794,379.40496514816897,378.89685
1,1,1,7,104.10107421875,1.3877639770507812,18.679893493652344,21.917953,3.2380599975585938,28.443842,1009.0203,300.1845,0.018042518,379.08680212798964,378.57855
1,1,1,8,104.10107421875,1.3877639770507812,18.679893493652344,21.919725,3.239831924438477,28.483046999999996,1009.04865,300.31815,0.018067589,379.0356886502507,378.52716000000004
1,1,1,9,104.10107421875,1.3877639770507812,18.679893493652344,21.920235,3.240341186523437,28.662846000000002,1008.7260000000001,300.31403,0.018190961000000002,379.7028523248885,379.19424
1,1,1,10,104.10107421875,1.3877639770507812,18.679893493652344,21.91995,3.2400569915771484,28.91597,1008.2954,300.2284,0.018364418,380.780902199722,380.27234
1,1,1,11,104.10107421875,1.3877639770507812,18.679893493652344,21.920143,3.2402496337890625,29.095558,1008.0145,300.12628,0.018487165,381.6221189605181,381.11352999999997
1,1,1,12,104.10107421875,1.3877639770507812,18.679893493652344,21.918777,3.2388839721679688,29.388138,1007.9408599999999,299.93134,0.018680057,383.142046206152,382.63367
1,1,1,13,104.10107421875,1.3877639770507812,18.679893493652344,21.9175,3.2376060485839844,29.547337,1007.9444599999999,299.73407000000003,0.018784236,384.1358336588031,383.62766
1,1,1,14,104.10107421875,1.3877639770507812,18.679893493652344,21.917818,3.2379245758056636,29.766163,1008.3200699999999,299.74307000000005,0.01892032,385.1263316532745,384.6181
1,1,1,15,104.10107421875,1.3877639770507812,18.679893493652344,21.918343,3.2384490966796875,30.00549,1008.2106,299.74332000000004,0.019079246,386.09125773271654,385.58295
1,1,1,16,104.10107421875,1.3877639770507812,18.679893493652344,21.91778,3.2378864288330083,29.852478,1008.3914,299.7077,0.018975476,385.56321531411635,385.055
1,1,1,17,104.10107421875,1.3877639770507812,18.679893493652344,21.913448000000002,3.23355484008789,29.388635999999998,1008.08795,299.41306000000003,0.018677577,384.0550280983978,383.5475
1,1,1,18,104.10107421875,1.3877639770507812,18.679893493652344,21.910019000000002,3.2301254272460938,29.018494,1008.7648300000001,299.3573,0.018422628,382.7835547549443,382.27655
1,1,1,19,104.10107421875,1.3877639770507812,18.679893493652344,21.909374,3.229480743408203,28.835882,1008.07526,299.25684,0.018316173999999998,382.01294575207567,381.50604
1,1,1,20,104.10107421875,1.3877639770507812,18.679893493652344,21.909088,3.229194641113281,28.916227000000003,1008.2246,299.21082,0.018365914,382.4635234037012,381.95667000000003
1,1,1,21,104.10107421875,1.3877639770507812,18.679893493652344,21.908474,3.228580474853516,29.016176,1008.1492,299.14542,0.018432695,382.9703239760656,382.46356000000003
1,1,1,22,104.10107421875,1.3877639770507812,18.679893493652344,21.9072,3.227306365966797,28.880224,1008.08655,299.07736,0.018344957,382.5014960606793,381.99492999999995
1,1,1,23,104.10107421875,1.3877639770507812,18.679893493652344,21.906456,3.2265625,28.744864,1007.9918,299.03635,0.018258218,381.9810851131086,381.47463999999997
1,1,1,24,104.10107421875,1.3877639770507812,18.679893493652344,21.90531,3.22541618347168,28.653858000000003,1008.0068,298.9543,0.018198443999999998,381.74256290069945,381.2363
1,1,1,1,104.10107421875,1.3877639770507812,18.679893493652344,21.902517,3.2226238250732417,28.44675,1008.3647,298.70895,0.01805649,381.380796483689,380.87497
1,1,1,2,104.10107421875,1.3877639770507812,18.679893493652344,21.910147,3.2302532196044917,28.904846000000003,1009.0094,299.28995,0.01834377,382.48694395401515,381.97992
1,1,1,3,104.10107421875,1.3877639770507812,18.679893493652344,21.911568,3.231674194335937,28.895204999999997,1009.0064,299.47073,0.01833753,382.1431118161763,381.63586000000004
1,1,1,4,104.10107421875,1.3877639770507812,18.679893493652344,21.912018,3.232124328613281,28.935629,1008.932,299.52524,0.018365335,382.2006470694158,381.69333
1,1,1,5,104.10107421875,1.3877639770507812,18.679893493652344,21.911875,3.2319812774658203,29.13542,1008.51404,299.48697000000004,0.018503804,382.9873067448379,382.48
1,1,1,6,104.10107421875,1.3877639770507812,18.679893493652344,21.91284,3.2329463958740234,29.305395,1008.3218,299.55618,0.018618641000000002,383.52783298687035,383.0204
1,1,1,7,104.10107421875,1.3877639770507812,18.679893493652344,21.913939000000003,3.2340450286865234,29.558322999999998,1007.71185,299.58432,0.0187959,384.3737695897848,383.86615
1,1,1,8,104.10107421875,1.3877639770507812,18.679893493652344,21.915115,3.2352218627929688,29.842913,1007.4023,299.58954,0.018988404,385.4676127543799,384.9598
1,1,1,9,104.10107421875,1.3877639770507812,18.679893493652344,21.914835,3.2349414825439453,29.909124,1007.2261,299.60452000000004,0.019035253999999998,385.67163979047285,385.16388
1,1,1,10,104.10107421875,1.3877639770507812,18.679893493652344,21.913383,3.233489990234375,29.993343,1007.00903,299.4494,0.01909474,386.2294258784694,385.7219
1,1,1,11,104.10107421875,1.3877639770507812,18.679893493652344,21.912003,3.2321090698242188,29.699548999999998,1007.2362699999999,299.41263,0.018897623,385.12840956695567,384.6211
1,1,1,12,104.10107421875,1.3877639770507812,18.679893493652344,21.908749,3.2288551330566406,29.306395000000002,1006.8471,299.19907,0.018647384,383.7516170867551,383.2448
1,1,1,13,104.10107421875,1.3877639770507812,18.679893493652344,21.904716,3.224822998046875,29.185795000000002,1007.0734,298.87172999999996,0.018564058,383.8598098814759,383.35364
1,1,1,14,104.10107421875,1.3877639770507812,18.679893493652344,21.90255,3.22265625,29.226353000000003,1007.2977,298.6741,0.018586363999999998,384.4216646102548,383.91582999999997
1,1,1,15,104.10107421875,1.3877639770507812,18.679893493652344,21.902085999999997,3.2221927642822266,29.126493,1007.53375,298.63275,0.018516499999999998,384.1353369781537,383.62958
1,1,1,16,104.10107421875,1.3877639770507812,18.679893493652344,21.901066,3.221172332763672,28.963321999999998,1007.7071,298.57666,0.018406438,383.59248271817,383.08688
1,1,1,17,104.10107421875,1.3877639770507812,18.679893493652344,21.899572,3.21967887878418,28.937952000000003,1007.69525,298.4415,0.01839006,383.71129737606117,383.20592999999997
1,1,1,18,104.10107421875,1.3877639770507812,18.679893493652344,21.89985,3.2199573516845703,28.994581,1007.7351699999999,298.43875,0.018426361999999998,383.96356886871337,383.45816
1,1,1,19,104.10107421875,1.3877639770507812,18.679893493652344,21.899817000000002,3.21992301940918,28.923601,1007.742,298.44534,0.018379793000000002,383.65692285487717,383.15152
1,1,1,20,104.10107421875,1.3877639770507812,18.679893493652344,21.899276999999998,3.2193832397460938,28.880962,1007.82336,298.3915,0.018350372,383.5903708452408,383.08505
1,1,1,21,104.10107421875,1.3877639770507812,18.679893493652344,21.897957,3.2180633544921875,28.857740000000003,1007.9775,298.28700000000003,0.018332297,383.70951792247405,383.2044
1,1,1,22,104.10107421875,1.3877639770507812,18.679893493652344,21.896742,3.2168483734130864,28.768032,1007.7978,298.18945,0.018276988,383.45117902418923,382.94626
1,1,1,23,104.10107421875,1.3877639770507812,18.679893493652344,21.896606,3.216712951660156,28.631395,1008.0256,298.20767,0.018183412,382.90657158658377,382.40167
1,1,1,24,104.10107421875,1.3877639770507812,18.679893493652344,21.896067000000002,3.2161731719970703,28.551322999999996,1007.9002,298.185,0.018133398000000002,382.57616459647863,382.07135
1,1,1,1,104.10107421875,1.3877639770507812,18.679893493652344,21.892467,3.212574005126953,27.453465,1008.4392,298.2243,0.017407035,378.04535674689566,377.5411
1,1,1,2,104.10107421875,1.3877639770507812,18.679893493652344,21.901825,3.2219314575195312,27.857607,1008.12964,298.91278,0.017676147,378.5194512365602,378.01373
1,1,1,3,104.10107421875,1.3877639770507812,18.679893493652344,21.904392,3.224498748779297,28.054613,1009.04205,299.11258,0.017788168,379.2477594751931,378.74164
1,1,1,4,104.10107421875,1.3877639770507812,18.679893493652344,21.905602,3.2257080078125,28.229027000000002,1008.6972699999999,299.19552999999996,0.017908232,379.7478272116665,379.24152000000004
1,1,1,5,104.10107421875,1.3877639770507812,18.679893493652344,21.906836,3.2269420623779297,28.421390000000002,1008.2533599999999,299.2605,0.018041974,380.3262679807022,379.81976000000003
1,1,1,6,104.10107421875,1.3877639770507812,18.679893493652344,21.908333,3.2284393310546875,28.511896000000004,1007.96704,299.36523,0.018106392,380.45464630438306,379.9479
1,1,1,7,104.10107421875,1.3877639770507812,18.679893493652344,21.909496,3.229602813720703,28.455740000000002,1007.7919,299.5022,0.018072926,379.94796247097605,379.44104
1,1,1,8,104.10107421875,1.3877639770507812,18.679893493652344,21.910019000000002,3.2301254272460938,28.453606,1007.72095,299.5525,0.01807284,379.83720465728805,379.3302
1,1,1,9,104.10107421875,1.3877639770507812,18.679893493652344,21.90985,3.229955673217773,28.427309,1007.3052,299.53485,0.01806332,379.64949490701815,379.14252
1,1,1,10,104.10107421875,1.3877639770507812,18.679893493652344,21.908342,3.228448867797852,28.404034000000003,1007.21,299.43015,0.018049857,379.70168759620384,379.19495
1,1,1,11,104.10107421875,1.3877639770507812,18.679893493652344,21.907928,3.2280349731445312,28.491611,1007.40356,299.33066,0.018103551000000002,380.28163972063345,379.77496
1,1,1,12,104.10107421875,1.3877639770507812,18.679893493652344,21.905983,3.2260894775390625,28.651085,1007.53394,299.10352,0.018205421,381.3586353786399,380.85226
1,1,1,13,104.10107421875,1.3877639770507812,18.679893493652344,21.903269,3.2233753204345703,28.642857,1007.6796,298.8686,0.018197332,381.75502942956007,381.24908
1,1,1,14,104.10107421875,1.3877639770507812,18.679893493652344,21.901557999999998,3.221664428710937,28.725763,1007.8043,298.6837,0.018249225,382.44390883510863,381.93823
1,1,1,15,104.10107421875,1.3877639770507812,18.679893493652344,21.900848,3.2209548950195312,28.834429999999998,1007.9032,298.58557,0.018318443,383.0891221728585,382.58356000000003
1,1,1,16,104.10107421875,1.3877639770507812,18.679893493652344,21.901165,3.221271514892578,28.891539,1008.2861,298.59445,0.018348617,383.41259716287215,382.90698
1,1,1,17,104.10107421875,1.3877639770507812,18.679893493652344,21.9007,3.220806121826172,28.931871,1008.2629,298.55057,0.018375425,383.64934052045373,383.1438
1,1,1,18,104.10107421875,1.3877639770507812,18.679893493652344,21.900146,3.220252990722656,28.959554999999998,1008.0426,298.47574,0.018397667,383.8342817764869,383.32883
1,1,1,19,104.10107421875,1.3877639770507812,18.679893493652344,21.899048,3.219154357910156,28.959809999999997,1008.1353,298.36838,0.018396088999999997,384.0408964431037,383.5356
1,1,1,20,104.10107421875,1.3877639770507812,18.679893493652344,21.898802,3.2189083099365234,28.966904,1008.3449,298.35022000000004,0.018396793,384.15581753990784,383.65057
1,1,1,21,104.10107421875,1.3877639770507812,18.679893493652344,21.899683,3.2197895050048833,29.076063,1008.38306,298.3521,0.018467456,384.6200976990733,384.11472000000003
1,1,1,22,104.10107421875,1.3877639770507812,18.679893493652344,21.899874,3.2199802398681636,29.151726,1008.39825,298.38302999999996,0.018516658000000002,384.88865180697405,384.38324
1,1,1,23,104.10107421875,1.3877639770507812,18.679893493652344,21.900492,3.2205982208251958,29.151259999999997,1008.3232,298.3602,0.018517774,384.90602175524424,384.4005
1,1,1,24,104.10107421875,1.3877639770507812,18.679893493652344,21.899910000000002,3.2200164794921875,29.109161,1008.93256,298.3532,0.018478736000000003,384.89985744636186,384.39444
1,1,1,1,104.10107421875,1.3877639770507812,18.679893493652344,21.892385,3.2124919891357417,27.689465999999996,1008.8019400000001,298.13192999999995,0.017554406,379.28280114895546,378.77856
1,1,1,2,104.10107421875,1.3877639770507812,18.679893493652344,21.906054,3.226160049438477,28.32467,1009.76227,299.19055,0.017951163,380.430912080692,379.92453
1,1,1,3,104.10107421875,1.3877639770507812,18.679893493652344,21.908339,3.2284450531005864,28.379765999999996,1009.7177,299.38754,0.017987905,380.3214379740068,379.8147
1,1,1,4,104.10107421875,1.3877639770507812,18.679893493652344,21.910852,3.2309589385986333,28.386383000000002,1009.3018,299.6292,0.017999848,379.8400820682869,379.33295
1,1,1,5,104.10107421875,1.3877639770507812,18.679893493652344,21.916439999999998,3.2365455627441406,28.213427000000003,1009.14026,300.19284,0.017889969,378.15007150051565,377.64206
1,1,1,6,104.10107421875,1.3877639770507812,18.679893493652344,21.919729999999998,3.2398357391357417,28.031447999999997,1008.77856,300.59918,0.017777836,376.6378926181509,376.12936
1,1,1,7,104.10107421875,1.3877639770507812,18.679893493652344,21.921885999999997,3.241992950439453,27.951029,1008.3439300000001,300.8337,0.017733235,375.8112964022386,375.30242999999996
1,1,1,8,104.10107421875,1.3877639770507812,18.679893493652344,21.923769,3.2438755035400386,27.98501,1007.9753400000001,300.94492,0.01776209,375.67523935102736,375.16607999999997
1,1,1,9,104.10107421875,1.3877639770507812,18.679893493652344,21.923279,3.2433853149414062,28.125149,1008.1931,300.9521,0.01784962,376.29674444167176,375.78766
1,1,1,10,104.10107421875,1.3877639770507812,18.679893493652344,21.922369,3.2424755096435547,28.326145,1007.383,300.71936,0.01799575,377.29715095391884,376.7882
1,1,1,11,104.10107421875,1.3877639770507812,18.679893493652344,21.92051,3.2406158447265625,28.651034999999997,1007.61273,300.455,0.018203923,379.13307121682817,378.62442000000004
1,1,1,12,104.10107421875,1.3877639770507812,18.679893493652344,21.918528,3.2386341094970703,28.783070000000002,1007.3342,300.18097,0.018295486,380.06107437021217,379.55273
1,1,1,13,104.10107421875,1.3877639770507812,18.679893493652344,21.916995999999997,3.237102508544922,28.726313,1007.0348,300.02036,0.018263938,380.01521018894516,379.5071
1,1,1,14,104.10107421875,1.3877639770507812,18.679893493652344,21.916138,3.236244201660156,28.867528999999998,1007.4888300000001,299.9171,0.018347856000000003,380.8898008098372,380.38184
1,1,1,15,104.10107421875,1.3877639770507812,18.679893493652344,21.915447,3.235553741455078,29.01108,1007.8123,299.81448,0.018435705,381.7402783718537,381.23242
1,1,1,16,104.10107421875,1.3877639770507812,18.679893493652344,21.914753,3.2348594665527344,29.221869,1008.1609,299.71143,0.01856704,382.878169885892,382.37042
1,1,1,17,104.10107421875,1.3877639770507812,18.679893493652344,21.914345,3.2344512939453125,29.429409000000003,1008.28156,299.6231,0.018700568,383.9201590412735,383.41247999999996
1,1,1,18,104.10107421875,1.3877639770507812,18.679893493652344,21.91388,3.2339859008789062,29.578229999999998,1007.8839,299.52737,0.018805633999999998,384.5974541566675,384.08984
1,1,1,19,104.10107421875,1.3877639770507812,18.679893493652344,21.913572,3.2336788177490234,29.802319,1008.00854,299.4533,0.018950036,385.6872191889434,385.17966
1,1,1,20,104.10107421875,1.3877639770507812,18.679893493652344,21.913652,3.2337589263916016,29.906994,1007.6704,299.37894,0.019025207,386.161688550004,385.6541
1,1,1,21,104.10107421875,1.3877639770507812,18.679893493652344,21.912804,3.23291015625,29.993198,1007.57654,299.26715,0.019083558,386.68682388068567,386.17938
1,1,1,22,104.10107421875,1.3877639770507812,18.679893493652344,21.909409,3.2295150756835938,29.767290000000003,1007.8367300000001,299.0233,0.01893041,386.22828317216187,385.72137000000004
1,1,1,23,104.10107421875,1.3877639770507812,18.679893493652344,21.90586,3.2259674072265625,29.629991999999998,1007.5808,298.7146,0.01884538,386.11438404059896,385.60803
1,1,1,24,104.10107421875,1.3877639770507812,18.679893493652344,21.905835999999997,3.2259426116943364,29.730541,1007.9366,298.71417,0.018904397,386.62783840061485,386.1215
1,1,1,1,104.10107421875,1.3877639770507812,18.679893493652344,21.893303,3.213409423828125,27.902588,1008.3512,298.079,0.0177015,380.1481795256338,379.6438
1,1,1,2,104.10107421875,1.3877639770507812,18.679893493652344,21.912241,3.2323474884033203,28.304132,1009.0722699999999,299.6801,0.017950391,379.35476534880416,378.8474
1,1,1,3,104.10107421875,1.3877639770507812,18.679893493652344,21.915295,3.235401153564453,28.25723,1009.0327,300.00412,0.017920508999999998,378.6146745874863,378.10684
1,1,1,4,104.10107421875,1.3877639770507812,18.679893493652344,21.918938,3.239044189453125,28.149633,1008.1683300000001,300.35416000000004,0.01786606,377.3700681802262,376.86166000000003
1,1,1,5,104.10107421875,1.3877639770507812,18.679893493652344,21.922531,3.242637634277344,28.309887,1007.7654,300.66965,0.017978099999999997,377.41039661604464,376.90143
